"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Andhra Pradesh","Prakasam","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2019-04-28","2019","04","0.012839488","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2019-04-29","2019","04","0.227141136","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2019-04-30","2019","04","2.349846658","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-08","2019","04","0.168816155","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-09","2019","04","0.685279998","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-10","2019","04","0.022515434","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-11","2019","04","0.003839754","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-16","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-17","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-18","2019","04","1.578603423","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-20","2019","04","3.036830666","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-21","2019","04","0.088348166","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-22","2019","04","8.454211951","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-25","2019","04","0.022226833","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-27","2019","04","0.008376211","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-28","2019","04","0.243011569","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-23","2019","04","0.18873643","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-29","2019","04","0.816661369","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2019-04-30","2019","04","1.811489134","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-02","2019","04","0.024633237","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-03","2019","04","1.154063662","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-05","2019","04","0.200390535","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-06","2019","04","2.590502375","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-08","2019","04","2.025403359","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-09","2019","04","8.32025709","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-10","2019","04","1.956876904","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-11","2019","04","1.332168644","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-12","2019","04","0.615686374","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-13","2019","04","0.067773801","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-16","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-17","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-19","2019","04","0.933800056","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-20","2019","04","5.700291529","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-21","2019","04","11.80511743","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-22","2019","04","4.564231763","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-23","2019","04","3.063538282","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-25","2019","04","0.017151552","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-26","2019","04","0.300952161","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-27","2019","04","0.129745681","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-28","2019","04","0.194434097","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-01","2019","04","1.453052228","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-03","2019","04","0.347255965","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-05","2019","04","0.002053602","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-06","2019","04","3.252095887","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-08","2019","04","1.154225352","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-09","2019","04","5.917008357","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-10","2019","04","8.233084195","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-11","2019","04","2.21079587","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-12","2019","04","5.429325991","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-13","2019","04","0.277542255","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-15","2019","04","0.011891669","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-16","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-17","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-18","2019","04","0.024729209","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-19","2019","04","0.024392844","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-20","2019","04","10.07687968","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-21","2019","04","14.08104399","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-22","2019","04","24.32190326","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-24","2019","04","0.32638611","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-25","2019","04","0.019959391","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-26","2019","04","2.498322878","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-27","2019","04","3.526213786","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-28","2019","04","0.611862046","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-23","2019","04","4.037100334","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-29","2019","04","0.611932859","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2019-04-30","2019","04","0.018507707","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-01","2019","04","0.025749822","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-03","2019","04","3.365714165","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-04","2019","04","0.014963312","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-05","2019","04","1.152023001","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-06","2019","04","4.492771385","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-08","2019","04","1.364360435","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-09","2019","04","14.57448014","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-10","2019","04","6.441888946","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-11","2019","04","2.218267115","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-12","2019","04","3.968271408","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-13","2019","04","0.130972938","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-15","2019","04","0.034873214","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-16","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-17","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-19","2019","04","1.449350529","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-20","2019","04","10.58729195","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-21","2019","04","30.77996609","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-22","2019","04","3.853098094","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-23","2019","04","2.217601867","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-24","2019","04","0.203337588","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-25","2019","04","0.077586842","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-26","2019","04","0.260482331","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-27","2019","04","1.302397401","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-28","2019","04","0.277460393","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-29","2019","04","0.017690826","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-06","2019","04","0.099184671","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-07","2019","04","0.334513771","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-08","2019","04","0.016586231","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-11","2019","04","0.167950633","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-12","2019","04","0.112603024","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-16","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-17","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-18","2019","04","0.543459225","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-19","2019","04","0.190387705","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-20","2019","04","0.247497999","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-21","2019","04","0.551016118","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-23","2019","04","1.106669019","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-24","2019","04","0.2311206","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-26","2019","04","0.015687191","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-02","2019","04","0.028955215","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-08","2019","04","0.569276977","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-09","2019","04","2.812049526","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-10","2019","04","0.191551079","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-11","2019","04","1.816273527","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-15","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-16","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-17","2019","04","6.316264161","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-18","2019","04","2.299374872","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-19","2019","04","0.098102141","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-20","2019","04","0.78349542","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-21","2019","04","0.529273804","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-22","2019","04","4.830591663","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-27","2019","04","0.00296219","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-28","2019","04","0.19844925","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-23","2019","04","0.137112087","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-29","2019","04","2.203360258","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2019-04-30","2019","04","4.960387684","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-01","2019","04","27.9774919","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-02","2019","04","28.82667987","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-03","2019","04","7.573204169","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-04","2019","04","1.961776873","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-05","2019","04","9.77551759","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-06","2019","04","1.009951535","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-07","2019","04","10.79969517","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-08","2019","04","13.92677212","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-09","2019","04","8.560477278","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-10","2019","04","6.744392249","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-11","2019","04","0.762441438","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-12","2019","04","0.58797872","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-13","2019","04","2.144315625","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-14","2019","04","3.796400475","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-15","2019","04","5.064594733","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-16","2019","04","0.582802796","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-17","2019","04","0.025126917","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-18","2019","04","4.429501383","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-19","2019","04","8.922123353","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-20","2019","04","1.335423705","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-21","2019","04","0.370846733","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-22","2019","04","2.790455964","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-23","2019","04","0.312370752","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-25","2019","04","0.286039513","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-26","2019","04","0.603958111","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-27","2019","04","2.572518145","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-28","2019","04","22.14407106","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-29","2019","04","20.261496","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2019-04-30","2019","04","77.3071297","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-01","2019","04","9.361077452","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-02","2019","04","27.23921106","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-03","2019","04","8.381020158","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-04","2019","04","9.162646393","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-05","2019","04","2.874449734","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-07","2019","04","4.172447208","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-08","2019","04","4.41376673","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-09","2019","04","14.16556232","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-10","2019","04","1.075717781","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-13","2019","04","5.355619532","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-14","2019","04","6.184177752","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-15","2019","04","1.544055243","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-16","2019","04","7.535620265","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-17","2019","04","0.103964631","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-18","2019","04","1.144224258","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-19","2019","04","1.134840032","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-20","2019","04","0.285423756","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-21","2019","04","0.049103003","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-22","2019","04","7.661794412","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-23","2019","04","0.128757659","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-25","2019","04","0.071985534","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-26","2019","04","0.064245854","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-27","2019","04","4.348831577","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2019-04-28","2019","04","20.04206338","NRSC VIC MODEL"
